row_index,borrower_id,feature,rank,shap_value,absolute_shap,direction,feature_value
35686,35687,loan_type_diversity,8,0.04676096513867378,0.04676096513867378,increases_risk,1
35686,35687,num_times_delinquent,9,-0.043200232088565826,0.043200232088565826,decreases_risk,0
35686,35687,closed_loans,10,0.04264327511191368,0.04264327511191368,increases_risk,0
41002,41003,recent_enquiries_6m,1,-1.4236536026000977,1.4236536026000977,decreases_risk,0.0
41002,41003,credit_history_months,2,-1.0804224014282227,1.0804224014282227,decreases_risk,142.0
41002,41003,delinquency_score,3,-0.5917292237281799,0.5917292237281799,decreases_risk,0
41002,41003,active_loan_ratio,4,0.2672414183616638,0.2672414183616638,increases_risk,0.0
41002,41003,recent_enquiries_12m,5,-0.19676682353019714,0.19676682353019714,decreases_risk,0.0
41002,41003,active_loans,6,0.14541609585285187,0.14541609585285187,increases_risk,0
41002,41003,education,7,-0.09715632190636825,0.09715632190636825,decreases_risk,SSC
41002,41003,credit_card_loans,8,-0.07715846598148346,0.07715846598148346,decreases_risk,1
41002,41003,monthly_income_inr,9,-0.05748748034238815,0.05748748034238815,decreases_risk,40000
41002,41003,closed_loans,10,-0.05253996700048447,0.05253996700048447,decreases_risk,3
26176,26177,delinquency_score,1,-0.6794790625572205,0.6794790625572205,decreases_risk,0
26176,26177,recent_enquiries_6m,2,-0.46513092517852783,0.46513092517852783,decreases_risk,1.0
26176,26177,credit_history_months,3,-0.4003855288028717,0.4003855288028717,decreases_risk,60.0
26176,26177,secured_loans,4,0.24794107675552368,0.24794107675552368,increases_risk,0
26176,26177,active_loans,5,0.13870222866535187,0.13870222866535187,increases_risk,1
26176,26177,active_loan_ratio,6,-0.12010399997234344,0.12010399997234344,decreases_risk,0.5
26176,26177,recent_enquiries_12m,7,0.07939963787794113,0.07939963787794113,increases_risk,1.0
26176,26177,num_times_delinquent,8,-0.06936444342136383,0.06936444342136383,decreases_risk,0
26176,26177,unsecured_loans,9,-0.0459197573363781,0.0459197573363781,decreases_risk,2
26176,26177,education,10,-0.038840488021378405,0.038840488021378405,decreases_risk,OTHERS
7846,7847,delinquency_score,1,1.1692277193069458,1.1692277193069458,increases_risk,14
7846,7847,credit_history_months,2,0.5069670677185059,0.5069670677185059,increases_risk,19.0
7846,7847,recent_enquiries_6m,3,-0.2700141668319702,0.2700141668319702,decreases_risk,1.0
7846,7847,num_times_delinquent,4,0.22449056804180145,0.22449056804180145,increases_risk,4
7846,7847,secured_loans,5,0.09289385378360748,0.09289385378360748,increases_risk,1
7846,7847,num_times_60p_dpd,6,-0.06895031780004501,0.06895031780004501,decreases_risk,0
7846,7847,gold_loans,7,-0.06389981508255005,0.06389981508255005,decreases_risk,1
7846,7847,active_loan_ratio,8,-0.045635148882865906,0.045635148882865906,decreases_risk,0.4
7846,7847,age,9,0.04232469201087952,0.04232469201087952,increases_risk,32
7846,7847,monthly_income_inr,10,-0.03929981589317322,0.03929981589317322,decreases_risk,35000
1966,1967,credit_history_months,1,-1.2297031879425049,1.2297031879425049,decreases_risk,133.0
1966,1967,delinquency_score,2,-0.5995224118232727,0.5995224118232727,decreases_risk,0
1966,1967,recent_enquiries_6m,3,-0.5656978487968445,0.5656978487968445,decreases_risk,1.0
1966,1967,active_loan_ratio,4,0.3576103150844574,0.3576103150844574,increases_risk,0.0
1966,1967,secured_loans,5,-0.3284175992012024,0.3284175992012024,decreases_risk,5
1966,1967,active_loans,6,0.16701596975326538,0.16701596975326538,increases_risk,0
1966,1967,monthly_income_inr,7,-0.092985600233078,0.092985600233078,decreases_risk,40000
1966,1967,closed_loans,8,-0.05459462106227875,0.05459462106227875,decreases_risk,5
1966,1967,num_times_60p_dpd,9,-0.04224400222301483,0.04224400222301483,decreases_risk,0
1966,1967,num_times_delinquent,10,-0.04038086533546448,0.04038086533546448,decreases_risk,0
34061,34062,delinquency_score,1,-0.6325110197067261,0.6325110197067261,decreases_risk,0
34061,34062,recent_enquiries_6m,2,-0.3315483629703522,0.3315483629703522,decreases_risk,1.0
34061,34062,credit_history_months,3,0.31645867228507996,0.31645867228507996,increases_risk,7.0
34061,34062,total_enquiries,4,0.26706936955451965,0.26706936955451965,increases_risk,2.0
34061,34062,recent_enquiries_12m,5,-0.20969051122665405,0.20969051122665405,decreases_risk,2.0
34061,34062,active_loans,6,0.1347014456987381,0.1347014456987381,increases_risk,1
34061,34062,num_times_delinquent,7,-0.08117827028036118,0.08117827028036118,decreases_risk,0
34061,34062,num_times_60p_dpd,8,-0.056753046810626984,0.056753046810626984,decreases_risk,0
34061,34062,loan_type_diversity,9,0.030073516070842743,0.030073516070842743,increases_risk,1
34061,34062,closed_loans,10,0.02424149587750435,0.02424149587750435,increases_risk,0
32094,32095,recent_enquiries_6m,1,-1.1508831977844238,1.1508831977844238,decreases_risk,0.0
32094,32095,credit_history_months,2,-0.7449367046356201,0.7449367046356201,decreases_risk,90.0
32094,32095,delinquency_score,3,0.6019848585128784,0.6019848585128784,increases_risk,2
32094,32095,num_times_delinquent,4,0.2863861322402954,0.2863861322402954,increases_risk,1
32094,32095,secured_loans,5,-0.23603631556034088,0.23603631556034088,decreases_risk,8
32094,32095,active_loans,6,-0.19770294427871704,0.19770294427871704,decreases_risk,3
32094,32095,recent_enquiries_12m,7,-0.15231260657310486,0.15231260657310486,decreases_risk,0.0
32094,32095,num_times_60p_dpd,8,-0.05346457287669182,0.05346457287669182,decreases_risk,0
32094,32095,closed_loans,9,-0.04218798503279686,0.04218798503279686,decreases_risk,9
32094,32095,unsecured_loans,10,-0.03194458782672882,0.03194458782672882,decreases_risk,4
16349,16350,delinquency_score,1,-0.636955738067627,0.636955738067627,decreases_risk,0
16349,16350,recent_enquiries_6m,2,-0.44437670707702637,0.44437670707702637,decreases_risk,1.0
16349,16350,credit_history_months,3,0.37440407276153564,0.37440407276153564,increases_risk,15.0
16349,16350,secured_loans,4,0.2879341244697571,0.2879341244697571,increases_risk,0
16349,16350,recent_enquiries_12m,5,-0.2610844373703003,0.2610844373703003,decreases_risk,2.0
16349,16350,total_enquiries,6,-0.1606358140707016,0.1606358140707016,decreases_risk,3.0
16349,16350,num_times_delinquent,7,-0.09416186064481735,0.09416186064481735,decreases_risk,0
16349,16350,active_loan_ratio,8,-0.08706147223711014,0.08706147223711014,decreases_risk,0.6666666666666666
16349,16350,num_times_60p_dpd,9,-0.05324167013168335,0.05324167013168335,decreases_risk,0
16349,16350,loan_type_diversity,10,0.04167795926332474,0.04167795926332474,increases_risk,1
50617,50618,recent_enquiries_6m,1,-2.2797598838806152,2.2797598838806152,decreases_risk,0.0
50617,50618,delinquency_score,2,-0.8461646437644958,0.8461646437644958,decreases_risk,0
50617,50618,recent_enquiries_12m,3,-0.1454635113477707,0.1454635113477707,decreases_risk,1.0
50617,50618,secured_loans,4,0.12898622453212738,0.12898622453212738,increases_risk,0
50617,50618,num_times_delinquent,5,-0.10926229506731033,0.10926229506731033,decreases_risk,0
50617,50618,active_loans,6,0.09210453182458878,0.09210453182458878,increases_risk,1
50617,50618,num_times_60p_dpd,7,-0.07042672485113144,0.07042672485113144,decreases_risk,0
50617,50618,credit_history_months,8,-0.0633932426571846,0.0633932426571846,decreases_risk,9.0
50617,50618,total_enquiries,9,0.03021319955587387,0.03021319955587387,increases_risk,1.0
50617,50618,closed_loans,10,0.029261743649840355,0.029261743649840355,increases_risk,0
49601,49602,recent_enquiries_6m,1,1.1853485107421875,1.1853485107421875,increases_risk,3.0
49601,49602,delinquency_score,2,-0.55973881483078,0.55973881483078,decreases_risk,0
49601,49602,active_loan_ratio,3,0.4013284742832184,0.4013284742832184,increases_risk,0.0
49601,49602,active_loans,4,0.3094172477722168,0.3094172477722168,increases_risk,0
49601,49602,credit_history_months,5,0.2746235728263855,0.2746235728263855,increases_risk,17.0
49601,49602,secured_loans,6,0.25353553891181946,0.25353553891181946,increases_risk,0
49601,49602,recent_enquiries_12m,7,0.21163256466388702,0.21163256466388702,increases_risk,3.0
49601,49602,closed_loans,8,0.06313899159431458,0.06313899159431458,increases_risk,1
49601,49602,num_times_60p_dpd,9,-0.05225307121872902,0.05225307121872902,decreases_risk,0
49601,49602,num_times_delinquent,10,-0.048539552837610245,0.048539552837610245,decreases_risk,0
5302,5303,recent_enquiries_6m,1,4.353597164154053,4.353597164154053,increases_risk,14.0
5302,5303,credit_history_months,2,0.5152489542961121,0.5152489542961121,increases_risk,9.0
5302,5303,delinquency_score,3,-0.45135653018951416,0.45135653018951416,decreases_risk,0
5302,5303,recent_enquiries_12m,4,0.287629634141922,0.287629634141922,increases_risk,21.0
5302,5303,secured_loans,5,0.24400694668293,0.24400694668293,increases_risk,0
5302,5303,total_enquiries,6,-0.19134150445461273,0.19134150445461273,decreases_risk,22.0
5302,5303,gender,7,0.13045699521899223,0.13045699521899223,increases_risk,F
5302,5303,missed_payment_ratio,8,-0.09552058577537537,0.09552058577537537,decreases_risk,0.0
5302,5303,monthly_income_inr,9,0.08054293692111969,0.08054293692111969,increases_risk,18000
5302,5303,num_times_60p_dpd,10,-0.052176788449287415,0.052176788449287415,decreases_risk,0
29355,29356,recent_enquiries_6m,1,0.5329321026802063,0.5329321026802063,increases_risk,2.0
29355,29356,delinquency_score,2,-0.46021661162376404,0.46021661162376404,decreases_risk,0
29355,29356,credit_history_months,3,0.39028847217559814,0.39028847217559814,increases_risk,4.0
29355,29356,secured_loans,4,0.28257182240486145,0.28257182240486145,increases_risk,0
29355,29356,active_loans,5,0.1599878966808319,0.1599878966808319,increases_risk,1
29355,29356,recent_enquiries_12m,6,-0.15218660235404968,0.15218660235404968,decreases_risk,2.0
29355,29356,total_enquiries,7,0.07247615605592728,0.07247615605592728,increases_risk,2.0
29355,29356,num_times_60p_dpd,8,-0.058152325451374054,0.058152325451374054,decreases_risk,0
29355,29356,num_times_delinquent,9,-0.05616731196641922,0.05616731196641922,decreases_risk,0
29355,29356,age,10,-0.027925418689846992,0.027925418689846992,decreases_risk,22
